dateDebut,duree_observation_etab
1998-01,6.5
1998-02,7.780487804878049
1998-03,7.053191489361702
1998-04,7.7368421052631575
1998-05,5.909090909090909
1998-06,6.6075949367088604
1998-07,7.381818181818182
1998-08,5.310344827586207
1998-09,7.27
1998-10,6.790697674418604
1998-11,5.903225806451613
1998-12,7.871527777777778
1999-01,7.654320987654321
1999-02,5.435897435897436
1999-03,8.075268817204302
1999-04,4.962962962962963
1999-05,6.325581395348837
1999-06,6.5
1999-07,6.39344262295082
1999-08,7.128205128205129
1999-09,6.826923076923077
1999-10,7.39622641509434
1999-11,4.813559322033898
1999-12,6.5772357723577235
2000-01,7.0875
2000-02,6.571428571428571
2000-03,7.081632653061225
2000-04,5.411764705882353
2000-05,8.277777777777779
2000-06,8.076923076923077
2000-07,7.305555555555555
2000-08,7.195652173913044
2000-09,7.706521739130435
2000-10,6.888888888888889
2000-11,5.961538461538462
2000-12,6.2444444444444445
2001-01,6.038095238095238
2001-02,5.944444444444445
2001-03,9.012195121951219
2001-04,7.303030303030303
2001-05,8.67741935483871
2001-06,8.063636363636364
2001-07,6.681159420289855
2001-08,7.384615384615385
2001-09,6.752577319587629
2001-10,7.098765432098766
2001-11,9.10344827586207
2001-12,6.875
2002-01,8.28
2002-02,7.192982456140351
2002-03,8.763636363636364
2002-04,6.108433734939759
2002-05,8.625
2002-06,7.871212121212121
2002-07,8.279411764705882
2002-08,7.148936170212766
2002-09,8.148936170212766
2002-10,7.242424242424242
2002-11,4.75
2002-12,6.166051660516605
2003-01,6.224489795918367
2003-02,7.014285714285714
2003-03,8.771428571428572
2003-04,7.113207547169812
2003-05,8.0
2003-06,6.803571428571429
2003-07,6.84375
2003-08,5.611111111111111
2003-09,8.488888888888889
2003-10,7.973214285714286
2003-11,6.662650602409639
2003-12,7.114093959731544
2004-01,8.1651376146789
2004-02,7.6521739130434785
2004-03,9.307017543859649
2004-04,10.065040650406504
2004-05,7.535714285714286
2004-06,7.204918032786885
2004-07,7.282608695652174
2004-08,5.732142857142857
2004-09,7.114285714285714
2004-10,6.669811320754717
2004-11,6.666666666666667
2004-12,6.644599303135888
2005-01,7.294520547945205
2005-02,7.3584905660377355
2005-03,6.864864864864865
2005-04,4.949367088607595
2005-05,7.536231884057971
2005-06,7.591194968553459
2005-07,4.888888888888889
2005-08,6.451612903225806
2005-09,7.840336134453781
2005-10,7.043478260869565
2005-11,4.377551020408164
2005-12,8.867219917012449
2006-01,6.430894308943089
2006-02,7.4375
2006-03,7.784090909090909
2006-04,8.027397260273972
2006-05,7.852941176470588
2006-06,7.0
2006-07,7.219512195121951
2006-08,6.561643835616438
2006-09,7.11864406779661
2006-10,5.635416666666667
2006-11,7.986486486486487
2006-12,8.123853211009175
2007-01,7.166666666666667
2007-02,7.04
2007-03,7.303703703703704
2007-04,6.8125
2007-05,8.076923076923077
2007-06,8.057692307692308
2007-07,5.953703703703703
2007-08,7.042553191489362
2007-09,6.104166666666667
2007-10,6.113924050632911
2007-11,7.25
2007-12,8.482142857142858
2008-01,10.596412556053812
2008-02,7.726027397260274
2008-03,7.142857142857143
2008-04,6.161290322580645
2008-05,7.059701492537314
2008-06,6.875
2008-07,7.366666666666666
2008-08,8.296875
2008-09,5.724770642201835
2008-10,6.615384615384615
2008-11,6.36231884057971
2008-12,8.8203125
2009-01,5.402985074626866
2009-02,5.48
2009-03,8.603896103896103
2009-04,6.390243902439025
2009-05,3.9558823529411766
2009-06,7.3428571428571425
2009-07,4.674698795180723
2009-08,5.025974025974026
2009-09,6.7481481481481485
2009-10,5.549450549450549
2009-11,4.468085106382978
2009-12,8.803418803418804
2010-01,5.3545454545454545
2010-02,6.172413793103448
2010-03,6.271844660194175
2010-04,7.009345794392523
2010-05,7.576576576576577
2010-06,7.580645161290323
2010-07,5.468253968253968
2010-08,4.892857142857143
2010-09,5.865384615384615
2010-10,4.888
2010-11,7.801526717557252
2010-12,7.550522648083624
2011-01,6.542553191489362
2011-02,5.846774193548387
2011-03,7.651428571428571
2011-04,4.774193548387097
2011-05,4.8671875
2011-06,7.138121546961326
2011-07,4.570469798657718
2011-08,5.5
2011-09,5.310975609756097
2011-10,4.315384615384615
2011-11,4.575342465753424
2011-12,7.31283422459893
2012-01,6.189349112426036
2012-02,5.971153846153846
2012-03,5.786666666666667
2012-04,5.394495412844036
2012-05,6.148148148148148
2012-06,6.075581395348837
2012-07,5.693430656934306
2012-08,3.978494623655914
2012-09,5.423913043478261
2012-10,5.283132530120482
2012-11,3.6310679611650487
2012-12,6.8006230529595015
2013-01,5.384146341463414
2013-02,3.980392156862745
2013-03,6.832
2013-04,5.4818181818181815
2013-05,5.744897959183674
2013-06,6.064327485380117
2013-07,5.805755395683454
2013-08,4.408602150537634
2013-09,5.474683544303797
2013-10,3.783582089552239
2013-11,4.41
2013-12,6.019047619047619
2014-01,6.3621621621621625
2014-02,4.88785046728972
2014-03,7.341772151898734
2014-04,7.473684210526316
2014-05,5.261904761904762
2014-06,5.559322033898305
2014-07,6.198275862068965
2014-08,4.254545454545455
2014-09,5.869109947643979
2014-10,5.54014598540146
2014-11,4.432624113475177
2014-12,6.797066014669927
2015-01,8.474285714285715
2015-02,4.706521739130435
2015-03,5.613924050632911
2015-04,5.4817073170731705
2015-05,4.495798319327731
2015-06,7.323529411764706
2015-07,4.76056338028169
2015-08,5.127659574468085
2015-09,6.289308176100629
2015-10,4.835820895522388
2015-11,5.589403973509934
2015-12,5.779904306220096
2016-01,8.025641025641026
2016-02,6.755725190839694
2016-03,6.0062111801242235
