dateDebut,duree_observation_etab
1998-01,5.120218579234972
1998-02,4.759615384615385
1998-03,5.33502538071066
1998-04,4.925619834710743
1998-05,4.36
1998-06,5.93859649122807
1998-07,5.269230769230769
1998-08,4.511111111111111
1998-09,4.709090909090909
1998-10,4.495652173913044
1998-11,5.508771929824562
1998-12,5.197440585009141
1999-01,5.198952879581152
1999-02,5.15625
1999-03,5.217391304347826
1999-04,5.3418803418803416
1999-05,4.6
1999-06,6.191489361702128
1999-07,5.425806451612903
1999-08,5.779411764705882
1999-09,5.581818181818182
1999-10,5.5227272727272725
1999-11,5.209677419354839
1999-12,5.156934306569343
2000-01,5.733333333333333
2000-02,5.53932584269663
2000-03,6.042944785276074
2000-04,4.966666666666667
2000-05,5.5
2000-06,5.099476439790576
2000-07,4.993421052631579
2000-08,5.394736842105263
2000-09,5.371727748691099
2000-10,5.8671875
2000-11,4.492647058823529
2000-12,4.9655172413793105
2001-01,5.989528795811518
2001-02,5.373493975903615
2001-03,6.268041237113402
2001-04,6.0
2001-05,5.647058823529412
2001-06,6.056701030927835
2001-07,5.744186046511628
2001-08,5.760869565217392
2001-09,5.228915662650603
2001-10,5.260273972602739
2001-11,5.468085106382978
2001-12,5.392605633802817
2002-01,6.045454545454546
2002-02,5.212121212121212
2002-03,5.274193548387097
2002-04,5.071942446043166
2002-05,6.485074626865671
2002-06,5.393034825870647
2002-07,6.541353383458647
2002-08,4.723684210526316
2002-09,5.995283018867925
2002-10,4.946308724832215
2002-11,5.096153846153846
2002-12,4.827651515151516
2003-01,5.726851851851852
2003-02,6.3532934131736525
2003-03,6.542857142857143
2003-04,6.0
2003-05,5.108695652173913
2003-06,6.04054054054054
2003-07,5.432098765432099
2003-08,6.393258426966292
2003-09,5.668421052631579
2003-10,5.017441860465116
2003-11,5.359477124183006
2003-12,5.879551820728292
2004-01,5.604477611940299
2004-02,5.771653543307087
2004-03,6.335106382978723
2004-04,6.108247422680412
2004-05,6.427480916030534
2004-06,6.282608695652174
2004-07,6.035175879396985
2004-08,6.127450980392157
2004-09,6.387096774193548
2004-10,5.887096774193548
2004-11,6.410404624277457
2004-12,5.2384615384615385
2005-01,6.2105263157894735
2005-02,5.279503105590062
2005-03,6.0562770562770565
2005-04,5.4423076923076925
2005-05,5.2155688622754495
2005-06,5.884120171673819
2005-07,4.828571428571428
2005-08,5.467625899280575
2005-09,6.1226053639846745
2005-10,5.333333333333333
2005-11,3.9202127659574466
2005-12,7.7283702213279675
2006-01,5.1447811447811445
2006-02,5.118518518518519
2006-03,6.489795918367347
2006-04,6.300653594771242
2006-05,5.081871345029239
2006-06,7.093632958801498
2006-07,4.601398601398602
2006-08,5.92436974789916
2006-09,4.601851851851852
2006-10,5.124324324324324
2006-11,4.880794701986755
2006-12,6.592696629213483
2007-01,5.79467680608365
2007-02,5.7727272727272725
2007-03,5.920245398773006
2007-04,4.930348258706467
2007-05,6.069364161849711
2007-06,5.686507936507937
2007-07,5.840425531914893
2007-08,5.228571428571429
2007-09,5.716049382716049
2007-10,4.842105263157895
2007-11,4.75
2007-12,6.015151515151516
2008-01,7.907469342251951
2008-02,5.129729729729729
2008-03,6.091787439613527
2008-04,5.621052631578947
2008-05,4.970588235294118
2008-06,7.256666666666667
2008-07,4.923664122137405
2008-08,5.257575757575758
2008-09,5.873239436619718
2008-10,4.504273504273504
2008-11,5.1826484018264845
2008-12,5.583162217659138
2009-01,5.405286343612334
2009-02,5.163841807909605
2009-03,6.308550185873606
2009-04,5.5418994413407825
2009-05,5.689655172413793
2009-06,6.10738255033557
2009-07,4.751152073732719
2009-08,5.2894736842105265
2009-09,5.098245614035088
2009-10,3.9747899159663866
2009-11,4.900990099009901
2009-12,7.725631768953068
2010-01,5.443636363636363
2010-02,4.972375690607735
2010-03,4.875
2010-04,4.891625615763547
2010-05,4.314159292035399
2010-06,5.458715596330276
2010-07,4.856573705179283
2010-08,4.5064935064935066
2010-09,5.266187050359712
2010-10,4.49290780141844
2010-11,4.56993006993007
2010-12,5.603960396039604
2011-01,5.2845303867403315
2011-02,4.045454545454546
2011-03,4.573248407643312
2011-04,4.765432098765432
2011-05,4.402654867256637
2011-06,4.483695652173913
2011-07,4.8426573426573425
2011-08,4.642487046632124
2011-09,3.9310344827586206
2011-10,4.56993006993007
2011-11,4.0893470790378
2011-12,5.89280868385346
2012-01,5.098765432098766
2012-02,5.603921568627451
2012-03,5.090252707581228
2012-04,4.035714285714286
2012-05,4.207843137254902
2012-06,5.0
2012-07,4.41554054054054
2012-08,4.46078431372549
2012-09,4.128065395095367
2012-10,4.419161676646707
2012-11,4.532679738562091
2012-12,4.726752503576538
2013-01,5.372602739726028
2013-02,4.513392857142857
2013-03,5.595092024539877
2013-04,4.191011235955056
2013-05,5.096153846153846
2013-06,5.059782608695652
2013-07,4.307228915662651
2013-08,3.5720338983050848
2013-09,5.0027932960893855
2013-10,4.864161849710983
2013-11,4.7034220532319395
2013-12,5.182228915662651
2014-01,5.141732283464567
2014-02,4.573913043478261
2014-03,5.460843373493976
2014-04,4.454212454212454
2014-05,5.49609375
2014-06,5.657223796033994
2014-07,4.336633663366337
2014-08,3.875
2014-09,4.834883720930232
2014-10,4.585760517799352
2014-11,3.8898809523809526
2014-12,5.329207920792079
2015-01,5.124681933842239
2015-02,4.566787003610108
2015-03,5.717325227963526
2015-04,5.16887417218543
2015-05,4.541666666666667
2015-06,6.1186868686868685
2015-07,5.098976109215017
2015-08,4.537190082644628
2015-09,5.028925619834711
2015-10,4.352941176470588
2015-11,5.141065830721003
