dateDebut,duree_observation_etab
1998-01,11.166666666666666
1998-02,10.666666666666666
1998-03,5.0
1998-04,9.285714285714286
1998-05,11.875
1998-06,18.076923076923077
1998-07,9.583333333333334
1998-08,8.0
1998-09,8.75
1998-10,6.0
1998-11,3.8
1998-12,12.103896103896103
1999-01,10.133333333333333
1999-02,14.714285714285714
1999-03,12.15
1999-04,10.090909090909092
1999-05,8.777777777777779
1999-06,6.538461538461538
1999-07,10.61111111111111
1999-08,6.571428571428571
1999-09,12.5
1999-10,10.545454545454545
1999-11,6.857142857142857
1999-12,9.883116883116884
2000-01,7.25
2000-02,9.2
2000-03,8.5
2000-04,9.125
2000-05,7.923076923076923
2000-06,9.130434782608695
2000-07,8.272727272727273
2000-08,6.333333333333333
2000-09,8.4375
2000-10,3.75
2000-11,5.0
2000-12,11.350877192982455
2001-01,8.5
2001-02,10.818181818181818
2001-03,11.05
2001-04,10.125
2001-05,8.0
2001-06,11.285714285714286
2001-07,7.285714285714286
2001-08,9.375
2001-09,9.291666666666666
2001-10,9.846153846153847
2001-11,13.333333333333334
2001-12,12.028571428571428
2002-01,6.913043478260869
2002-02,15.0
2002-03,16.0
2002-04,15.125
2002-05,10.5
2002-06,7.466666666666667
2002-07,7.857142857142857
2002-08,7.625
2002-09,12.91304347826087
2002-10,9.416666666666666
2002-11,9.714285714285714
2002-12,16.032258064516128
2003-01,8.307692307692308
2003-02,9.571428571428571
2003-03,11.2
2003-04,12.052631578947368
2003-05,6.3
2003-06,5.913043478260869
2003-07,4.3
2003-08,9.8
2003-09,14.6
2003-10,7.0625
2003-11,7.8
2003-12,10.885057471264368
2004-01,10.391304347826088
2004-02,9.333333333333334
2004-03,8.0
2004-04,8.466666666666667
2004-05,7.2
2004-06,9.148148148148149
2004-07,10.8
2004-08,10.416666666666666
2004-09,9.833333333333334
2004-10,17.88888888888889
2004-11,12.857142857142858
2004-12,14.545454545454545
2005-01,11.384615384615385
2005-02,8.0
2005-03,17.52
2005-04,7.64
2005-05,7.875
2005-06,10.956521739130435
2005-07,11.904761904761905
2005-08,12.533333333333333
2005-09,12.35135135135135
2005-10,6.75
2005-11,8.333333333333334
2005-12,12.013157894736842
2006-01,9.318181818181818
2006-02,13.333333333333334
2006-03,9.064516129032258
2006-04,10.277777777777779
2006-05,7.846153846153846
2006-06,14.787878787878787
2006-07,7.0
2006-08,9.083333333333334
2006-09,13.548387096774194
2006-10,10.473684210526315
2006-11,8.933333333333334
2006-12,13.971830985915492
2007-01,17.68421052631579
2007-02,8.705882352941176
2007-03,12.666666666666666
2007-04,9.0
2007-05,12.4
2007-06,10.40625
2007-07,8.357142857142858
2007-08,9.357142857142858
2007-09,13.25
2007-10,9.4
2007-11,6.083333333333333
2007-12,12.487179487179487
2008-01,16.704545454545453
2008-02,10.75
2008-03,14.217391304347826
2008-04,8.222222222222221
2008-05,20.77777777777778
2008-06,10.485714285714286
2008-07,9.666666666666666
2008-08,6.428571428571429
2008-09,11.807692307692308
2008-10,7.157894736842105
2008-11,11.714285714285714
2008-12,14.189873417721518
2009-01,9.482758620689655
2009-02,6.9411764705882355
2009-03,13.3125
2009-04,7.2727272727272725
2009-05,8.045454545454545
2009-06,12.0
2009-07,6.285714285714286
2009-08,13.411764705882353
2009-09,8.076923076923077
2009-10,5.714285714285714
2009-11,8.176470588235293
2009-12,14.640625
2010-01,18.473684210526315
2010-02,4.818181818181818
2010-03,11.34375
2010-04,9.791666666666666
2010-05,8.444444444444445
2010-06,9.5
2010-07,7.28
2010-08,8.555555555555555
2010-09,6.909090909090909
2010-10,9.68
2010-11,4.8125
2010-12,11.74712643678161
2011-01,11.583333333333334
2011-02,14.666666666666666
2011-03,9.75
2011-04,5.809523809523809
2011-05,8.166666666666666
2011-06,9.027777777777779
2011-07,13.26086956521739
2011-08,4.166666666666667
2011-09,4.916666666666667
2011-10,9.0
2011-11,7.285714285714286
2011-12,13.904761904761905
2012-01,6.434782608695652
2012-02,8.066666666666666
2012-03,4.894736842105263
2012-04,12.055555555555555
2012-05,8.6
2012-06,7.428571428571429
2012-07,4.25
2012-08,13.1
2012-09,5.2
2012-10,5.409090909090909
2012-11,7.038461538461538
2012-12,14.837837837837839
2013-01,9.475
2013-02,8.761904761904763
2013-03,7.296296296296297
2013-04,13.423076923076923
2013-05,4.769230769230769
2013-06,12.25925925925926
2013-07,5.8
2013-08,10.6
2013-09,8.419354838709678
2013-10,8.15625
2013-11,10.666666666666666
2013-12,14.26923076923077
2014-01,8.0
2014-02,5.888888888888889
2014-03,9.421052631578947
2014-04,11.733333333333333
2014-05,7.7
2014-06,13.074074074074074
2014-07,12.884615384615385
2014-08,6.066666666666666
2014-09,7.823529411764706
2014-10,11.869565217391305
2014-11,5.75
2014-12,17.51388888888889
2015-01,7.578947368421052
2015-02,5.8
2015-03,8.1
2015-04,5.363636363636363
2015-05,6.0476190476190474
2015-06,10.75
2015-07,7.764705882352941
2015-08,6.75
2015-09,12.921052631578947
2015-10,7.782608695652174
2015-11,7.842105263157895
2015-12,14.60919540229885
2016-01,23.6
2016-02,6.9411764705882355
2016-03,12.727272727272727
2016-04,11.434782608695652
2016-05,7.428571428571429
2016-06,7.44
2016-07,6.481481481481482
2016-08,5.666666666666667
2016-09,10.2
2016-10,5.722222222222222
2016-11,5.882352941176471
2016-12,11.350515463917526
2017-01,19.726027397260275
2017-02,8.5625
2017-03,9.11111111111111
2017-04,9.1
2017-05,7.117647058823529
2017-06,6.655172413793103
2017-07,12.947368421052632
2017-08,8.590909090909092
