dateDebut,duree_observation_etab
1998-01,9.516666666666667
1998-02,10.342857142857143
1998-03,7.926470588235294
1998-04,5.685714285714286
1998-05,7.4
1998-06,9.208955223880597
1998-07,10.448275862068966
1998-08,5.533333333333333
1998-09,11.922077922077921
1998-10,8.95
1998-11,11.675675675675675
1998-12,10.365671641791044
1999-01,6.661290322580645
1999-02,14.090909090909092
1999-03,10.0625
1999-04,7.543478260869565
1999-05,11.948717948717949
1999-06,7.745762711864407
1999-07,7.842105263157895
1999-08,13.793103448275861
1999-09,9.557692307692308
1999-10,6.894736842105263
1999-11,7.314285714285714
1999-12,8.552083333333334
2000-01,10.477611940298507
2000-02,8.093023255813954
2000-03,9.567164179104477
2000-04,10.8
2000-05,10.722222222222221
2000-06,8.293103448275861
2000-07,5.416666666666667
2000-08,10.733333333333333
2000-09,9.91044776119403
2000-10,7.794871794871795
2000-11,6.580645161290323
2000-12,9.433179723502304
2001-01,11.212121212121213
2001-02,6.625
2001-03,8.213333333333333
2001-04,12.26530612244898
2001-05,8.5
2001-06,9.883116883116884
2001-07,9.5625
2001-08,8.806451612903226
2001-09,8.447058823529412
2001-10,8.78
2001-11,6.075
2001-12,8.605150214592275
2002-01,10.576470588235294
2002-02,6.609756097560975
2002-03,9.304878048780488
2002-04,10.64864864864865
2002-05,8.710526315789474
2002-06,9.771428571428572
2002-07,6.627906976744186
2002-08,8.55
2002-09,7.840579710144928
2002-10,7.75
2002-11,7.177777777777778
2002-12,9.140969162995594
2003-01,10.966666666666667
2003-02,7.113207547169812
2003-03,10.133333333333333
2003-04,8.557377049180328
2003-05,9.28
2003-06,9.987012987012987
2003-07,8.924528301886792
2003-08,11.130434782608695
2003-09,10.186046511627907
2003-10,9.492063492063492
2003-11,7.912280701754386
2003-12,9.135036496350365
2004-01,9.277777777777779
2004-02,8.204081632653061
2004-03,11.445544554455445
2004-04,8.274193548387096
2004-05,6.111111111111111
2004-06,11.361344537815127
2004-07,9.714285714285714
2004-08,7.404255319148936
2004-09,12.209523809523809
2004-10,9.03896103896104
2004-11,8.589285714285714
2004-12,8.907407407407407
2005-01,10.598425196850394
2005-02,6.303030303030303
2005-03,9.70873786407767
2005-04,7.507042253521127
2005-05,8.137931034482758
2005-06,8.6
2005-07,8.789473684210526
2005-08,8.5625
2005-09,8.123893805309734
2005-10,9.36111111111111
2005-11,7.012987012987013
2005-12,14.775423728813559
2006-01,7.473684210526316
2006-02,8.5
2006-03,10.72072072072072
2006-04,9.098591549295774
2006-05,8.129032258064516
2006-06,8.87719298245614
2006-07,9.072463768115941
2006-08,7.253164556962025
2006-09,8.598290598290598
2006-10,7.828947368421052
2006-11,9.575342465753424
2006-12,9.259803921568627
2007-01,9.212389380530974
2007-02,9.930232558139535
2007-03,10.588888888888889
2007-04,10.333333333333334
2007-05,7.60377358490566
2007-06,9.473684210526315
2007-07,7.943661971830986
2007-08,7.017241379310345
2007-09,7.850467289719626
2007-10,6.257575757575758
2007-11,7.509090909090909
2007-12,9.236486486486486
2008-01,15.273603082851638
2008-02,7.96969696969697
2008-03,8.2875
2008-04,9.588235294117647
2008-05,9.417910447761194
2008-06,7.791208791208791
2008-07,6.803030303030303
2008-08,9.745762711864407
2008-09,8.061855670103093
2008-10,9.588888888888889
2008-11,6.78125
2008-12,11.35344827586207
2009-01,9.983050847457626
2009-02,6.5
2009-03,10.040983606557377
2009-04,7.205882352941177
2009-05,9.549019607843137
2009-06,7.910112359550562
2009-07,7.4
2009-08,5.771929824561403
2009-09,6.931372549019608
2009-10,8.130434782608695
2009-11,6.428571428571429
2009-12,13.322033898305085
2010-01,10.391304347826088
2010-02,7.066666666666666
2010-03,10.144329896907216
2010-04,5.888888888888889
2010-05,6.014705882352941
2010-06,7.0476190476190474
2010-07,6.94
2010-08,7.614035087719298
2010-09,8.338129496402878
2010-10,5.225352112676056
2010-11,3.75
2010-12,12.117408906882591
2011-01,6.239130434782608
2011-02,9.82089552238806
2011-03,7.621052631578947
2011-04,8.696629213483146
2011-05,4.584415584415584
2011-06,7.1
2011-07,5.6
2011-08,4.878787878787879
2011-09,5.751824817518248
2011-10,7.666666666666667
2011-11,5.184466019417476
2011-12,8.620938628158845
2012-01,7.867647058823529
2012-02,6.3076923076923075
2012-03,8.048780487804878
2012-04,7.8901098901098905
2012-05,6.402597402597403
2012-06,6.342592592592593
2012-07,7.337837837837838
2012-08,6.293103448275862
2012-09,5.1138211382113825
2012-10,5.988235294117647
2012-11,7.068493150684931
2012-12,11.337078651685394
2013-01,9.504347826086956
2013-02,7.178947368421053
2013-03,10.363636363636363
2013-04,8.370689655172415
2013-05,7.62962962962963
2013-06,7.585858585858586
2013-07,7.375
2013-08,5.379310344827586
2013-09,7.237288135593221
2013-10,7.6568627450980395
2013-11,6.183098591549296
2013-12,10.676855895196507
2014-01,10.627906976744185
2014-02,8.535211267605634
2014-03,6.742268041237113
2014-04,9.9438202247191
2014-05,8.868421052631579
2014-06,10.160714285714286
2014-07,6.719512195121951
2014-08,6.872727272727273
2014-09,8.879032258064516
2014-10,6.626262626262626
2014-11,8.28888888888889
2014-12,10.318181818181818
2015-01,7.524590163934426
2015-02,6.653846153846154
2015-03,10.476635514018692
2015-04,7.1208791208791204
2015-05,8.35064935064935
2015-06,8.323741007194245
2015-07,7.25
2015-08,7.145161290322581
2015-09,7.238532110091743
2015-10,5.660377358490566
2015-11,6.634615384615385
2015-12,11.475
2016-01,18.204545454545453
2016-02,9.097826086956522
2016-03,7.647058823529412
2016-04,9.660714285714286
2016-05,6.257731958762887
