dateDebut,duree_observation_etab
1998-01,7.461904761904762
1998-02,7.513888888888889
1998-03,7.363970588235294
1998-04,5.9411764705882355
1998-05,7.6015625
1998-06,7.050632911392405
1998-07,6.711229946524064
1998-08,8.792307692307693
1998-09,9.985865724381625
1998-10,6.80379746835443
1998-11,7.67175572519084
1998-12,10.329954954954955
1999-01,9.267942583732058
1999-02,6.132231404958677
1999-03,7.181481481481481
1999-04,7.292517006802721
1999-05,6.619047619047619
1999-06,8.125
1999-07,7.118881118881119
1999-08,6.818181818181818
1999-09,7.770428015564202
1999-10,5.666666666666667
1999-11,7.164383561643835
1999-12,7.405874499332444
2000-01,8.609756097560975
2000-02,7.228571428571429
2000-03,7.0754716981132075
2000-04,8.094488188976378
2000-05,6.314465408805032
2000-06,8.266447368421053
2000-07,6.690476190476191
2000-08,6.413043478260869
2000-09,6.944625407166124
2000-10,5.914893617021277
2000-11,6.58273381294964
2000-12,8.32258064516129
2001-01,7.205223880597015
2001-02,6.37593984962406
2001-03,7.792828685258964
2001-04,6.47741935483871
2001-05,5.946308724832215
2001-06,8.36101083032491
2001-07,7.53416149068323
2001-08,5.502994011976048
2001-09,7.404761904761905
2001-10,6.795454545454546
2001-11,7.216867469879518
2001-12,8.610630407911001
2002-01,8.156378600823045
2002-02,6.402684563758389
2002-03,9.267973856209151
2002-04,8.916666666666666
2002-05,7.666666666666667
2002-06,7.666666666666667
2002-07,6.871345029239766
2002-08,7.862595419847328
2002-09,7.481605351170568
2002-10,7.40625
2002-11,7.111675126903553
2002-12,8.176836861768368
2003-01,9.229651162790697
2003-02,7.240641711229946
2003-03,8.13968253968254
2003-04,7.957142857142857
2003-05,7.736196319018405
2003-06,7.927536231884058
2003-07,7.846774193548387
2003-08,7.642857142857143
2003-09,8.095541401273886
2003-10,6.925764192139738
2003-11,7.488372093023256
2003-12,7.885835095137421
2004-01,8.45868945868946
2004-02,8.271794871794873
2004-03,8.325227963525835
2004-04,7.438818565400844
2004-05,7.548780487804878
2004-06,9.42051282051282
2004-07,7.191235059760956
2004-08,7.170506912442396
2004-09,8.687323943661973
2004-10,7.004166666666666
2004-11,6.798941798941799
2004-12,7.566863905325444
2005-01,8.77310924369748
2005-02,8.44973544973545
2005-03,8.896969696969697
2005-04,7.444897959183673
2005-05,6.876447876447877
2005-06,7.665995975855131
2005-07,9.163333333333334
2005-08,7.5506607929515415
2005-09,6.494082840236686
2005-10,5.765182186234818
2005-11,6.677570093457944
2005-12,10.331845238095237
2006-01,8.563953488372093
2006-02,5.936842105263158
2006-03,9.41304347826087
2006-04,7.553571428571429
2006-05,7.611607142857143
2006-06,9.322475570032573
2006-07,7.357142857142857
2006-08,7.45
2006-09,7.22020725388601
2006-10,6.256505576208179
2006-11,6.693965517241379
2006-12,8.964506172839506
2007-01,7.537190082644628
2007-02,9.265
2007-03,7.691803278688525
2007-04,7.122448979591836
2007-05,6.942583732057416
2007-06,6.894285714285714
2007-07,7.0602409638554215
2007-08,6.7894736842105265
2007-09,8.016713091922005
2007-10,6.309027777777778
2007-11,6.0978260869565215
2007-12,8.909313725490197
2008-01,11.774844720496894
2008-02,7.770642201834862
2008-03,8.17737003058104
2008-04,7.321167883211679
2008-05,6.28
2008-06,7.325136612021858
2008-07,5.719723183391004
2008-08,6.095
2008-09,7.969907407407407
2008-10,5.901538461538461
2008-11,5.658008658008658
2008-12,9.5
2009-01,8.10236220472441
2009-02,6.115830115830116
2009-03,8.26777251184834
2009-04,5.267361111111111
2009-05,4.962825278810409
2009-06,7.2974504249291785
2009-07,6.201438848920863
2009-08,6.245454545454545
2009-09,5.607038123167156
2009-10,5.178988326848249
2009-11,5.583011583011583
2009-12,12.222991689750693
2010-01,8.730679156908666
2010-02,6.824427480916031
2010-03,6.660112359550562
2010-04,6.0144927536231885
2010-05,6.805555555555555
2010-06,7.721925133689839
2010-07,5.5
2010-08,5.956
2010-09,6.5089058524173025
2010-10,4.2631578947368425
2010-11,5.191780821917808
2010-12,8.472222222222221
2011-01,6.376344086021505
2011-02,4.708904109589041
2011-03,6.506112469437653
2011-04,5.688427299703264
2011-05,5.626344086021505
2011-06,6.799163179916318
2011-07,5.198324022346369
2011-08,4.719745222929936
2011-09,5.539419087136929
2011-10,6.082446808510638
2011-11,5.606060606060606
2011-12,8.90872210953347
2012-01,6.721223021582734
2012-02,5.260135135135135
2012-03,5.408450704225352
2012-04,6.371527777777778
2012-05,5.313253012048193
2012-06,7.5203426124197
2012-07,5.689486552567237
2012-08,5.993920972644377
2012-09,5.248971193415638
2012-10,4.941935483870968
2012-11,4.837209302325581
2012-12,7.382978723404255
2013-01,5.925
2013-02,5.433212996389892
2013-03,7.668393782383419
2013-04,6.173076923076923
2013-05,5.465189873417722
2013-06,6.461697722567288
2013-07,5.506963788300836
2013-08,8.120098039215685
2013-09,4.997979797979798
2013-10,5.112745098039215
2013-11,4.421652421652421
2013-12,7.165822784810127
2014-01,5.858585858585859
2014-02,5.5954692556634305
2014-03,5.988857938718663
2014-04,5.8977272727272725
2014-05,6.346385542168675
2014-06,6.882483370288249
2014-07,6.7008086253369274
2014-08,5.706521739130435
2014-09,6.7538167938931295
2014-10,4.762376237623762
2014-11,5.562814070351759
2014-12,8.40959040959041
2015-01,6.735922330097087
2015-02,5.1689655172413795
2015-03,6.5475578406169666
2015-04,6.207446808510638
2015-05,5.854092526690391
2015-06,7.997995991983968
2015-07,6.425373134328358
2015-08,5.2024169184290034
2015-09,5.797160243407708
2015-10,5.434052757793765
2015-11,5.314814814814815
2015-12,7.917624521072797
